ISO8601,fromDate,toDate,bedtime,waketime,inBed,awake,fellAsleepIn,sessions,asleep,asleepAvg7,efficiency,efficiencyAvg7,quality,qualityAvg7,deep,deepAvg7,sleepBPM,sleepBPMAvg7,dayBPM,dayBPMAvg7,wakingBPM,wakingBPMAvg7,hrv,hrvAvg7,sleepHRV,sleepHRVAvg7,SpO2Avg,SpO2Min,SpO2Max,respAvg,respMin,respMax,apnea,tags,notes
2022-06-01T20:59:59-04:00,"Tuesday, May 31, 2022","Wednesday, Jun 1, 2022",2022-06-01 01:01:00,2022-06-01 07:00:00,05:59:00,00:00:00,00:00:00,1,05:59:00,07:25:00,100.0,97.7,05:03:04,05:45:45,02:44:32,02:44:55,60.6,64.4,81.6,87.1,56.0,74.3,60,85,46,46,,,,,,,,,
2022-06-02T20:59:59-04:00,"Wednesday, Jun 1, 2022","Thursday, Jun 2, 2022",2022-06-02 01:18:00,2022-06-02 07:15:00,05:57:00,00:00:00,00:00:00,1,05:57:00,07:21:08,100.0,97.7,04:39:56,05:44:41,02:13:52,02:45:03,64.9,64.2,80.1,86.6,66.0,69.6,102,94,54,49,,,,,,,,,
2022-06-03T20:59:59-04:00,"Thursday, Jun 2, 2022","Friday, Jun 3, 2022",2022-06-03 01:45:00,2022-06-03 11:01:00,09:44:00,00:20:00,00:00:00,2,09:24:00,07:27:17,96.4,97.2,06:31:49,05:43:58,03:19:05,02:49:25,66.8,63.8,81.6,84.8,64.0,68.4,198,110,59,52,,,,,,,,,
2022-06-04T20:59:59-04:00,"Friday, Jun 3, 2022","Saturday, Jun 4, 2022",2022-06-04 01:15:00,2022-06-04 05:33:00,04:18:00,00:18:00,00:00:00,1,04:00:00,06:42:34,93.0,96.4,02:56:21,05:06:36,01:04:00,02:25:39,64.3,63.8,88.3,85.5,60.0,64.7,150,116,67,54,,,,,,,,,"Helped brother move"
2022-06-05T20:59:59-04:00,"Saturday, Jun 4, 2022","Sunday, Jun 5, 2022",2022-06-04 22:16:00,2022-06-05 08:17:00,10:01:00,00:13:00,00:00:00,1,09:48:00,07:05:17,97.8,97.6,07:43:17,05:25:12,03:00:55,02:27:25,64.1,63.7,81.9,84.8,66.0,65.1,100,114,48,53,,,,,,,,,"Helped brother move"
2022-06-06T20:59:59-04:00,"Sunday, Jun 5, 2022","Monday, Jun 6, 2022",2022-06-06 00:42:00,2022-06-06 07:00:00,06:18:00,00:00:00,00:00:00,1,06:18:00,06:47:17,100.0,98.2,04:45:27,05:13:14,01:27:14,02:20:14,64.9,63.9,82.1,83.7,69.0,66.0,74,112,60,55,,,,,,,,,
2022-06-07T20:59:59-04:00,"Monday, Jun 6, 2022","Tuesday, Jun 7, 2022",2022-06-07 01:45:00,2022-06-07 07:15:00,05:30:00,00:00:00,00:00:00,1,05:30:00,06:42:17,100.0,98.2,04:26:41,05:09:31,02:15:00,02:17:48,63.9,64.2,77.8,81.9,64.0,63.6,82,110,57,56,,,,,,,,,
2022-06-08T20:59:59-04:00,"Tuesday, Jun 7, 2022","Wednesday, Jun 8, 2022",2022-06-08 00:15:00,2022-06-08 07:23:00,07:08:00,00:09:00,00:00:00,1,06:59:00,06:50:51,97.9,97.9,05:02:06,05:09:22,01:33:07,02:07:36,67.9,65.2,79.5,81.6,74.0,66.1,102,116,49,56,,,,,,,,,
2022-06-09T20:59:59-04:00,"Wednesday, Jun 8, 2022","Thursday, Jun 9, 2022",2022-06-09 01:03:00,2022-06-09 07:26:00,06:23:00,00:00:00,00:00:00,1,06:23:00,06:54:34,100.0,97.9,04:48:54,05:10:39,02:02:34,02:05:59,70.2,66.0,80.6,81.7,74.0,67.3,70,111,40,54,,,,,,,,,
2022-06-10T20:59:59-04:00,"Thursday, Jun 9, 2022","Friday, Jun 10, 2022",2022-06-10 01:25:00,2022-06-10 10:56:00,09:31:00,00:11:00,00:00:00,1,09:20:00,06:54:00,98.1,98.1,06:55:23,05:14:01,02:31:21,01:59:10,70.1,66.5,79.3,81.4,69.0,68.0,49,90,38,51,,,,,,,,,
